,450
941,145,-187,447
943,146,-184,442
945,148,-186,442
947,150,-186,444
949,148,-186,439
951,147,-190,441
953,146,-189,440
955,147,-188,443
957,146,-187,440
958,146,-188,444
960,146,-186,446
962,147,-186,443
964,148,-189,440
966,146,-189,440
968,145,-190,442
970,147,-191,447
972,148,-189,448
974,146,-189,446
976,147,-191,447
978,147,-192,447
980,146,-191,446
982,145,-190,445
984,146,-191,448
986,145,-191,447
988,146,-191,449
990,145,-192,449
992,144,-196,450
994,147,-195,448
996,144,-194,450
998,144,-195,450
1000,145,-195,450
1002,141,-196,450
1004,146,-195,452
1006,147,-195,450
1008,142,-194,452
1009,146,-192,448
1011,146,-194,453
1013,147,-192,447
1015,145,-193,449
1017,145,-192,447
1019,145,-194,444
1021,145,-190,446
1024,147,-192,447
1026,144,-192,448
1028,145,-192,448
1030,147,-192,448
1032,147,-192,447
1034,143,-191,449
1036,147,-190,449
1038,145,-192,449
1040,145,-194,448
1042,145,-193,450
1044,144,-194,453
1046,143,-192,454
1048,144,-193,451
1050,140,-191,451
1052,142,-193,453
1053,144,-192,447
1055,145,-192,449
1057,146,-192,448
1059,141,-195,449
1061,146,-193,445
1063,144,-195,451
1065,146,-193,449
1068,142,-197,452
1070,141,-193,453
1072,145,-194,450
1074,143,-194,449
1076,145,-193,452
1078,146,-196,447
1080,145,-193,447
1082,144,-196,451
1084,145,-194,449
1086,145,-193,448
1088,147,-193,450
1090,146,-195,448
1092,144,-191,449
1094,145,-191,445
1096,147,-191,448
1097,147,-191,447
1099,146,-193,443
1101,147,-189,446
1103,147,-191,448
1105,145,-192,449
1107,145,-192,448
1110,144,-194,449
1112,145,-194,449
1114,143,-194,448
1116,147,-194,452
1118,144,-194,447
1120,144,-193,450
1122,145,-194,449
1124,147,-195,446
1126,147,-191,446
1128,147,-194,446
1130,145,-191,447
1132,146,-193,448
1134,142,-192,443
1136,149,-192,446
1138,146,-190,445
1139,147,-189,445
1141,146,-190,446
1143,144,-189,443
1145,145,-190,445
1147,146,-190,443
1149,146,-188,441
1152,145,-187,443
1154,148,-186,438
1156,144,-186,443
1158,144,-187,439
1160,146,-185,436
1162,147,-184,440
1164,144,-185,436
1166,147,-184,439
1168,147,-183,439
1170,148,-181,-159
1172,73,-142,394
1174,-61,-95,439
1176,141,-161,367
1178,169,-20,376
1179,146,-24,591
1181,109,-8,613
1183,81,787,285
1185,112,-973,724
1187,94,-243,461
1189,69,-273,494
1192,153,-210,470
1195,123,-213,475
1197,176,-204,484
1199,163,-197,486
1200,156,-192,471
1202,169,-213,418
1204,165,-219,395
1206,136,-234,408
1208,144,-237,435
1210,140,-227,464
1212,134,-240,515
1214,135,-237,510
1216,129,-250,512
1218,114,-258,521
1220,111,-244,526
1222,114,-251,530
1224,123,-236,511
1226,127,-226,515
1228,-59,-207,805
1230,275,-282,316
1232,40,-205,641
1234,122,-203,370
1236,295,-219,232
1239,80,-249,465
1240,107,-254,443
1242,162,-208,420
1244,125,-191,506
1246,167,-177,447
1248,120,-197,500
1250,124,-193,374
1252,116,-203,443
1254,139,-192,432
1256,160,-179,391
1258,119,-175,471
1260,148,-165,426
1262,139,-174,456
1264,133,-168,434
1266,157,-169,408
1268,143,-167,426
1270,149,-166,419
1272,154,-167,425
1274,139,-173,431
1276,142,-168,421
1278,130,-171,444
1281,148,-167,427
1283,136,-175,439
1284,135,-177,444
1286,151,-176,416
1288,135,-179,431
1290,145,-181,433
1292,146,-182,437
1294,137,-187,448
1296,144,-190,444
1298,142,-192,447
1300,136,-195,451
1302,139,-196,453
1304,142,-193,447
1306,146,-199,448
1308,140,-198,453
1310,138,-201,454
1312,139,-200,459
1314,140,-198,465
1316,142,-196,459
1318,142,-198,453
1320,140,-199,453
1323,140,-198,452
1325,140,-199,458
1327,142,-196,453
1328,141,-197,453
1330,142,-196,452
1332,143,-194,449
1334,140,-195,448
1336,141,-192,441
1338,147,-193,443
1340,141,-192,447
1342,139,-194,446
1344,140,-195,449
1346,138,-197,452
1348,140,-198,451
1350,139,-197,452
1352,140,-197,450
1354,139,-197,452
1356,139,-199,451
1358,139,-199,455
1360,139,-197,454
1362,138,-196,456
1364,141,-197,452
1367,141,-196,451
1369,140,-195,450
1371,140,-194,446
1372,145,-191,443
1374,144,-190,446
1376,142,-190,444
1378,143,-189,444
1380,142,-191,446
1382,144,-189,445
1384,143,-190,446
1386,145,-191,441
1388,142,-188,444
1390,141,-190,448
1392,142,-186,444
1394,142,-185,447
1396,141,-186,446
1398,140,-183,440
1400,142,-184,445
1402,143,-183,441
1404,143,-184,439
1406,145,-185,440
1409,144,-185,443
1411,144,-184,440
1413,144,-186,442
1415,144,-187,443
1416,143,-188,439
1418,145,-187,440
1420,145,-187,441
1422,146,-188,445
1424,143,-189,448
1426,142,-189,445
1428,140,-192,447
1430,139,-194,447
1432,141,-191,450
1434,142,-193,451
1436,140,-193,454
1438,141,-196,452
1440,141,-195,454
1442,139,-198,456
1444,139,-198,453
1446,143,-198,455
1448,141,-198,454
1451,141,-199,453
1453,139,-198,454
1455,141,-199,453
1457,141,-198,454
1459,142,-200,454
1460,142,-199,455
1462,145,-201,453
1464,139,-199,457
1466,142,-198,455
1468,142,-200,453
1470,140,-198,448
1472,143,-196,455
1474,144,-197,451
1476,141,-194,454
1478,145,-192,448
1480,143,-191,450
1482,142,-190,452
1484,141,-189,449
1486,140,-189,445
1488,143,-187,445
1490,139,-186,450
1492,144,-188,444
1495,142,-190,448
1497,142,-188,448
1499,141,-187,447
1501,143,-191,448
1503,140,-190,448
1504,144,-190,448
1506,140,-191,448
1508,144,-192,450
1510,142,-192,453
1512,144,-194,453
1514,145,-191,449
1516,143,-192,452
1518,143,-192,449
1520,145,-191,449
1522,143,-191,450
1524,143,-191,448
1526,145,-192,447
1528,291,-242,181
1530,221,-201,321
1532,213,-135,196
1534,202,-117,253
1537,204,-32,285
1539,175,-18,381
1541,108,-35,529
1542,104,-43,557
1544,160,-570,574
1546,-1,-209,379
1548,48,-215,464
1551,128,-233,389
1553,91,-191,445
1555,118,-173,475
1557,164,-171,471
1559,158,-165,467
1561,149,-181,433
1563,132,-203,435
1565,177,-237,393
1566,141,-234,423
1568,168,-250,430
1570,167,-253,485
1572,150,-271,522
1574,128,-275,548
1576,136,-269,536
1579,117,-262,553
1581,118,-275,549
1583,103,-268,558
1585,110,-263,548
1587,129,-257,542
1589,119,-256,531
1591,25,-161,625
1593,-245,-378,1081
1595,319,-189,270
1597,80,-278,479
1599,57,-257,540
1601,265,-213,249
1603,235,-206,441
1605,111,-253,473
1607,154,-202,439
1609,167,-209,428
1610,154,-175,454
1612,173,-165,478
1614,157,-170,425
1616,142,-170,413
1618,187,-174,446
1620,163,-186,395
1623,177,-154,391
1625,154,-153,403
1627,172,-150,408
1629,140,-141,428
1631,171,-147,385
1633,166,-148,391
1635,163,-154,415
1637,151,-156,401
1639,155,-158,411
1641,150,-159,409
1643,133,-163,445
1645,147,-163,434
1647,138,-173,439
1649,138,-175,442
1651,150,-177,429
1653,137,-190,433
1654,138,-190,443
1656,147,-189,438
1658,133,-196,464
1660,143,-198,458
1662,143,-200,458
1665,131,-205,474
1667,140,-207,458
1669,141,-207,464
1671,142,-210,465
1673,138,-210,467
1675,140,-210,467
1677,135,-214,474
1679,135,-214,475
1681,139,-208,466
1683,137,-209,458
1685,144,-208,455
1687,140,-215,465
1689,137,-211,464
1691,139,-205,461
1693,138,-198,459
1695,139,-198,458
1697,140,-199,454
1699,140,-196,454
1700,143,-195,442
1702,145,-194,439
1704,140,-190,439
1707,142,-188,437
1709,142,-189,439
1711,145,-185,438
1713,145,-184,440
1715,144,-185,437
1717,146,-181,435
1719,144,-186,433
1721,145,-186,435
1723,146,-184,437
1725,146,-183,440
1727,144,-185,448
1729,148,-184,439
1731,144,-184,437
1733,146,-185,437
1735,146,-187,436
1737,145,-186,436
1739,146,-184,440
1741,147,-184,439
1743,144,-186,443
1744,147,-189,442
1746,146,-183,445
1748,145,-186,440
1751,145,-186,440
1753,144,-188,441
1755,143,-188,442
1757,145,-187,448
1759,146,-188,447
1761,142,-186,443
1763,143,-184,447
1765,140,-188,445
1767,143,-192,440
1769,143,-190,448
1771,143,-192,449
1773,144,-193,448
1775,143,-192,448
1777,141,-194,447
1779,145,-194,451
1781,145,-195,449
1783,143,-197,451
1785,142,-198,452
1787,140,-199,456
1788,137,-199,458
1790,142,-198,457
1793,137,-202,460
1795,140,-200,460
1797,141,-202,459
1799,140,-207,459
1801,139,-205,459
1803,141,-205,459
1805,142,-203,458
1807,144,-199,458
1809,144,-197,453
1811,140,-199,454
1813,144,-194,449
1815,142,-197,447
1817,144,-195,448
1819,144,-191,448
1821,145,-192,444
1823,146,-192,448
1825,147,-192,447
1827,146,-191,448
1829,144,-192,447
1831,143,-189,449
1832,144,-189,449
1835,143,-188,447
1837,144,-189,449
1839,142,-189,446
1841,140,-189,447
1843,143,-188,443
1845,141,-186,445
1847,141,-186,441
1849,142,-186,439
1851,145,-186,437
1853,146,-185,440
1855,142,-184,438
1857,144,-183,439
1859,144,-184,438
1861,146,-184,444
1863,143,-184,441
1865,144,-184,440
1867,142,-186,440
1869,146,-186,441
1871,144,-187,445
1873,144,-188,447
1875,143,-190,447
1876,145,-187,446
1879,146,-192,449
1881,145,-189,445
1883,141,-191,447
1885,144,-189,450
1887,145,-191,448
1889,146,-192,451
1891,140,-191,449
1893,142,-192,447
1895,144,-195,451
1897,145,-196,449
1899,144,-196,451
1901,145,-196,449
1903,145,-197,450
1905,144,-195,453
1907,145,-198,450
1909,140,-197,454
1911,140,-197,452
1913,142,-200,452
1915,346,-161,-1862
1917,-262,-265,317
1920,141,547,-1502
1922,-458,1743,-106
1924,650,13,1607
1926,-137,-115,1055
1928,-11,-188,818
1930,166,-322,722
1932,-110,-259,771
1934,-186,-284,659
1936,157,-420,414
1938,-13,-353,666
1940,166,-241,696
1942,75,-221,710
1944,106,-255,669
1946,109,-268,574
1948,144,-240,711
1950,-4,-346,645
1952,537,1,176
1954,-161,-451,874
1956,247,-287,302
1958,302,-189,207
1959,112,-325,394
1961,61,-496,360
1964,83,23,62
1966,49,-311,712
1968,155,-216,559
1970,136,-213,377
1972,68,-249,596
1974,125,-115,509
1976,187,-160,332
1978,31,-192,413
1980,180,-117,329
1982,115,-152,421
1984,202,-113,366
1986,128,-140,487
1988,109,-151,449
1989,130,-174,485
1991,130,-187,462
1993,105,-184,493
1995,169,-177,377
1997,164,-134,444
1999,143,-213,457
2001,159,-186,429
2003,178,-160,474
2006,118,-202,492
2008,121,-167,396
2010,144,-179,425
2012,166,-200,394
2014,125,-193,425
2016,142,-190,411
2018,135,-206,451
2020,137,-194,446
2022,133,-189,456
2024,125,-193,432
2026,127,-195,454
2028,139,-190,436
2030,128,-191,444
2032,131,-193,444
2033,132,-188,444
2035,130,-187,453
2037,119,-195,468
2039,128,-188,440
2041,141,-191,448
2043,134,-197,452
2045,137,-199,447
2048,139,-201,455
2050,131,-201,472
2052,131,-204,470
2054,144,-195,449
2056,146,-196,468
2058,133,-201,465
2060,137,-199,459
2062,145,-197,451
2064,133,-199,463
2066,132,-197,463
2068,139,-196,453
2070,137,-194,450
2072,138,-189,450
2074,139,-188,439
2076,140,-187,437
2077,138,-187,446
2079,137,-188,442
2081,138,-189,439
2083,140,-192,439
2085,137,-190,446
2087,134,-192,440
2089,150,-192,431
2092,138,-194,451
2094,143,-191,451
2096,136,-194,443
2098,130,-182,441
2100,140,-182,442
2102,143,-182,445
2104,138,-182,435
2106,132,-183,452
2108,142,-179,436
2110,139,-174,440
2112,135,-179,445
2114,138,-177,433
2116,139,-178,435
2118,138,-179,436
2120,142,-179,435
2121,142,-183,435
2123,141,-182,437
2125,138,-183,438
2127,142,-184,439
2129,140,-187,442
2131,140,-189,439
2134,139,-190,446
2136,137,-190,451
2138,137,-191,448
2140,133,-192,453
2142,131,-196,452
2144,136,-196,455
2146,135,-194,457
2148,133,-194,452
2150,134,-197,456
2152,132,-197,459
2154,136,-196,453
2156,137,-199,455
2158,138,-197,450
2160,136,-200,456
2162,134,-202,457
2164,135,-197,459
2165,137,-200,456
2167,135,-200,457
2169,135,-197,454
2171,134,-199,455
2173,133,-198,458
2176,135,-198,456
2178,133,-199,458
2180,133,-198,458
2182,135,-196,456
2184,134,-199,459
2186,131,-198,460
2188,134,-200,457
2190,133,-199,460
2192,134,-198,459
2194,135,-195,457
2196,136,-196,451
2198,138,-196,453
2200,137,-193,453
2202,135,-193,450
2204,136,-194,452
2206,136,-192,449
2208,136,-193,450
2209,139,-191,449
2211,135,-194,450
2213,138,-191,452
2215,135,-190,450
2217,136,-192,455
2220,132,-193,447
2222,138,-195,452
2224,136,-193,452
2226,137,-191,454
2228,135,-193,453
2230,141,-191,448
2232,136,-191,465
2234,140,-189,446
2236,141,-191,457
2238,139,-189,446
2240,140,-188,445
2242,1275,-62,123
2244,-6,-243,276
2246,502,261,-657
2248,-16,-66,610
2250,349,-82,1423
2252,166,272,952
2254,-31,-267,867
2256,21,-99,724
2258,-54,-335,440
2260,-76,-437,512
2263,91,-395,391
2265,8,-400,699
2267,85,-337,649
2268,156,-228,589
2270,129,-231,635
2272,79,-216,599
2274,163,-238,442
2276,136,-178,374
2278,108,-213,416
2280,105,-265,443
2282,156,-303,446
2284,176,-336,414
2286,111,-351,423
2288,92,-314,439
2290,115,-318,536
2292,125,-316,570
2294,154,-306,580
2296,109,-233,553
2298,47,-266,540
2300,51,-261,588
2302,64,-208,549
2304,68,-202,457
2306,134,-242,524
2308,90,-217,495
2310,-412,-495,1311
2312,823,200,-419
2314,4,-278,780
2316,15,-205,428
2318,418,-70,-16
2320,121,-306,397
2322,64,-275,431
2324,156,-172,391
2326,81,-200,487
2328,185,-145,428
2330,92,-145,530
2331,142,-171,454
2333,166,-150,409
2335,219,-171,407
2337,118,-158,480
2339,117,-164,413
2341,196,-173,487
2343,153,-128,461
2345,183,-126,479
2348,217,-60,378
2350,4,-190,543
2352,173,-160,381
2354,134,-160,407
2356,161,-157,506
2358,164,-167,391
2360,85,-191,517
2362,169,-155,492
2364,140,-194,437
2365,128,-238,538
2367,142,-188,742
2369,122,-199,216
2371,148,-207,515
2374,149,-189,438
2376,131,-210,444
2378,119,-193,461
2380,119,-210,446
2382,96,-225,492
2384,153,-195,409
2386,115,-216,480
2388,119,-207,476
2391,140,-201,443
2393,124,-210,462
2395,121,-208,459
2397,136,-198,432
2399,118,-208,464
Accel reponse timeout: 6
2412,128,-193,456
2414,124,-198,455
2416,129,-198,453
2418,138,-188,447
2420,139,-180,432
2422,136,-182,436
2424,142,-176,427
2425,142,-185,436
2427,132,-184,438
2429,136,-186,436
2432,130,-187,441
2434,132,-187,444
2436,128,-187,450
2438,125,-188,450
2440,132,-184,452
2442,131,-180,444
2444,135,-181,442
2446,136,-187,435
2448,132,-187,436
2450,133,-187,437
2452,139,-185,437
2454,133,-186,443
2456,136,-188,446
2458,136,-189,439
2460,134,-190,438
2462,134,-190,441
2464,132,-191,442
2466,133,-194,450
2468,133,-193,452
2469,128,-194,456
2471,133,-195,451
2473,130,-197,453
2476,128,-198,459
2478,130,-196,458
2480,128,-198,460
2482,125,-197,459
2484,130,-196,458
2486,128,-197,456
2488,131,-199,455
2490,131,-198,453
2492,131,-199,450
2494,129,-200,457
2496,130,-198,456
2498,131,-199,456
2500,129,-199,457
2502,131,-200,453
2504,129,-201,459
2506,128,-199,460
2508,127,-198,459
2510,130,-199,461
2512,130,-198,459
2514,126,-202,462
2515,128,-202,461
2518,129,-197,461
Accel reponse timeout: 7
2532,133,-196,453
2534,130,-197,452
2536,129,-195,457
2538,133,-195,452
2540,130,-192,449
2542,130,-192,452
2544,131,-193,448
2545,130,-190,451
2547,129,-190,450
2549,130,-191,453
2551,129,-188,450
2553,130,-191,451
2555,131,-190,446
2557,131,-190,450
2560,131,-189,449
2562,131,-190,452
2564,131,-189,448
2566,130,-192,449
2568,132,-190,446
2570,132,-190,441
2572,133,-189,446
2574,131,-191,442
2576,132,-190,445
2578,131,-192,448
2580,130,-191,448
2582,132,-192,447
2584,132,-193,448
2586,131,-191,450
2587,132,-193,449
2589,132,-193,450
2591,131,-194,448
2593,129,-193,451
2595,131,-193,453
2597,132,-192,452
2599,134,-190,450
2601,129,-193,453
2604,132,-191,447
2606,134,-191,448
2608,132,-193,444
2610,135,-190,444
2612,135,-190,447
2614,134,-190,447
2616,131,-193,447
2618,134,-194,446
2620,484,-245,-104
2622,577,-36,335
2624,268,-143,-249
2626,415,-158,-367
2628,-355,1515,-554
2630,43,-121,1731
2632,219,80,846
2634,24,-291,805
2636,104,-193,721
2638,-73,-396,450
2640,-5,-415,481
2642,65,-424,445
2644,46,-401,698
2647,58,-296,689
2649,130,-243,633
2651,82,-209,639
2652,82,-161,548
2654,97,-228,368
2656,110,-189,385
2658,84,-245,406
2660,109,-291,444
2662,158,-295,403
2664,144,-316,435
2666,97,-336,447
2668,144,-279,451
2670,132,-285,579
2672,95,-255,503
2674,94,-208,575
2676,106,-222,502
2678,50,-217,507
2680,70,-189,446
2681,93,-198,476
2683,-346,-314,1119
2685,113,-283,4
2688,232,-121,415
2690,-41,-56,562
2692,234,-110,382
2694,125,-187,357
2696,144,-175,344
2698,97,-218,405
2700,67,-202,461
2702,190,-167,382
2704,102,-179,519
2706,124,-172,405
2708,161,-157,394
2710,126,-178,375
2711,138,-184,393
2713,133,-176,418
2715,117,-181,420
2717,145,-147,431
2719,146,-146,424
2721,117,-152,412
2723,152,-146,372
2725,143,-170,387
2727,128,-163,426
2729,94,-346,312
2732,32,-220,376
2734,105,-167,483
2736,153,-173,483
2738,135,-189,476
2740,98,-211,508
2742,119,-209,442
2744,115,-212,479
2746,121,-206,457
2748,113,-220,476
2749,121,-205,481
2751,150,-211,478
2753,128,-221,462
2755,121,-240,587
2757,172,-166,466
2759,95,-231,278
2761,116,-222,528
2763,175,-202,411
2765,111,-221,469
2767,116,-204,485
2769,167,-196,412
2771,92,-214,511
2774,151,-197,428
2776,128,-194,448
2778,120,-190,487
2780,153,-188,429
2782,138,-184,431
2784,131,-192,450
2786,141,-190,416
2788,127,-196,454
2789,132,-191,451
2791,135,-181,450
2793,140,-180,439
2795,136,-179,438
2797,131,-179,436
2799,139,-184,441
2801,135,-182,436
2803,130,-178,439
2805,131,-184,440
2807,132,-181,445
2809,133,-186,446
2811,129,-186,448
2813,129,-186,446
2816,129,-187,441
2818,124,-186,446
2820,134,-183,444
2822,131,-181,447
2824,134,-182,434
2826,135,-184,434
2828,132,-188,439
2830,129,-185,444
2832,137,-187,427
2833,135,-185,435
2835,134,-188,446
2837,134,-186,437
2839,130,-190,449
2841,130,-191,447
2843,130,-189,450
2845,127,-195,455
2847,130,-196,457
2849,128,-198,457
2851,129,-198,459
2853,128,-199,463
2855,123,-200,465
2857,127,-201,467
2860,125,-201,467
2862,128,-199,460
2864,128,-200,458
2866,129,-201,457
2868,130,-202,459
2870,130,-205,465
2872,130,-202,458
2874,130,-200,461
2876,127,-204,464
2877,131,-203,452
2879,131,-202,458
Accel reponse timeout: 8
2893,128,-197,453
2895,129,-193,451
2897,129,-195,454
2899,131,-190,451
2902,130,-191,450
2904,133,-195,451
2906,130,-191,447
2907,134,-191,443
2909,132,-192,446
2911,131,-187,446
2913,131,-189,445
2915,129,-191,449
2917,130,-190,447
2919,129,-188,447
2921,131,-188,451
2923,471,-148,-143
2925,250,-132,231
2927,178,-172,30
2929,377,-35,-136
2931,82,29,334
2933,3,115,637
2935,4,-254,1075
2936,176,-91,746
2938,103,-122,635
2940,20,-267,576
2942,22,-337,450
2945,2,-373,521
2947,82,-314,527
2949,63,-267,623
2951,106,-219,637
2953,107,-191,578
2955,125,-211,519
2957,109,-240,448
2959,113,-243,403
2961,119,-261,383
2963,94,-274,489
2964,78,-279,515
2966,120,-287,485
2968,121,-295,524
2970,125,-255,477
2972,-124,-228,761
2974,-728,-680,93
2976,580,-102,-138
2978,-99,-383,1013
2980,211,-166,328
2982,51,-290,534
2985,383,-114,-31
2988,-4,-243,595
2990,154,-191,417
2991,111,-194,460
2993,90,-193,434
2995,176,-160,408
2997,141,-171,416
2999,108,-193,458
3001,181,-172,341
3003,128,-205,477
3005,122,-198,453
3007,133,-168,438
3009,116,-168,433
3011,122,-166,472
3013,124,-161,446
3015,182,-152,372
3017,112,-163,447
3019,145,-146,396
3021,160,-148,372
3023,115,-163,463
3025,141,-156,419
3027,128,-160,437
3030,127,-180,431
3032,130,-191,431
3033,116,-195,459
3035,129,-196,447
3037,129,-191,449
3039,135,-189,440
3041,122,-197,464
3043,131,-194,458
3045,144,-181,430
3047,78,-252,466
3049,153,-196,416
3051,116,-204,449
3053,111,-200,489
3055,128,-199,460
3057,108,-212,491
3059,121,-204,461
3061,136,-197,451
3063,109,-208,485
3065,121,-197,478
3067,140,-190,439
3069,121,-198,462
3072,115,-202,463
3074,132,-199,443
3075,120,-197,470
3077,132,-190,460
3079,138,-188,448
3081,130,-190,445
3083,132,-191,446
3085,131,-189,444
3087,134,-188,443
3089,137,-189,434
3091,131,-191,440
3093,133,-188,448
3095,136,-189,443
3097,133,-193,442
3099,134,-190,447
3101,131,-192,442
3103,130,-193,451
3105,128,-193,449
3107,132,-192,445
3109,132,-192,449
3111,129,-194,451
3113,129,-189,449
3116,128,-192,449
3118,127,-190,448
Accel reponse timeout: 9
Accel initialized
3144,130,-187,448
3146,129,-190,450
